Gene stable ID,Drosophila melanogaster - (Fruit fly) gene name,Drosophila melanogaster - (Fruit fly) gene stable ID,"Drosophila melanogaster - (Fruit fly) orthology confidence [0 low, 1 high]",Drosophila melanogaster - (Fruit fly) homology type
LOC4813623,yellow-g2,FBgn0035328,1,ortholog_one2one
LOC4812248,Clk,FBgn0023076,1,ortholog_one2one
LOC4817449,CG9331,FBgn0032889,1,ortholog_one2one
LOC4816949,spz3,FBgn0031959,1,ortholog_one2one
LOC4814943,CG32638,FBgn0052638,1,ortholog_one2one
LOC6897166,CG43063,FBgn0262365,1,ortholog_one2one
LOC4813510,Mocs1,FBgn0263241,0,ortholog_one2one
LOC4804675,rhi,FBgn0004400,0,ortholog_one2one
LOC4812023,Hexo1,FBgn0041630,1,ortholog_one2one
LOC4803182,CG7985,FBgn0028499,1,ortholog_one2one
LOC4803591,CG2127,FBgn0033286,1,ortholog_one2one
LOC6900008,CG34248,FBgn0085277,1,ortholog_one2one
LOC4800653,pins,FBgn0040080,1,ortholog_one2one
LOC4802651,CG5886,FBgn0039379,1,ortholog_one2one
LOC4803236,pug,FBgn0020385,0,ortholog_one2one
LOC6898413,dnr1,FBgn0260866,1,ortholog_one2one
LOC4801220,bb8,FBgn0039071,1,ortholog_one2one
LOC6898892,Mgtor,FBgn0013756,0,ortholog_one2one
LOC6903411,IFT52,FBgn0031829,1,ortholog_one2one
LOC6896931,ETHR,FBgn0038874,1,ortholog_one2one
LOC4813365,slif,FBgn0037203,1,ortholog_one2one
LOC4813176,CG8539,FBgn0035791,1,ortholog_one2one
LOC4804798,BomBc2,FBgn0034331,1,ortholog_one2one
LOC4815591,l(1)G0320,FBgn0028327,1,ortholog_one2one
LOC6898339,Su(z)2,FBgn0265623,1,ortholog_one2one
LOC4801408,CG11656,FBgn0038109,1,ortholog_one2one
LOC4813269,CG6592,FBgn0035669,1,ortholog_one2one
LOC6896859,CG30384,FBgn0050384,0,ortholog_one2one
LOC4817868,CG9098,FBgn0031762,1,ortholog_one2one
LOC4802069,CCT3,FBgn0015019,1,ortholog_one2one
LOC4818096,Wdr82,FBgn0032030,1,ortholog_one2one
LOC4816667,GluRIIB,FBgn0020429,1,ortholog_one2one
LOC4813085,OXA1L,FBgn0027615,1,ortholog_one2one
LOC4817599,TBC1D23,FBgn0031304,1,ortholog_one2one
LOC4814467,v,FBgn0003965,1,ortholog_one2one
LOC4816238,Nepl4,FBgn0031805,0,ortholog_one2one
LOC4804094,tef,FBgn0086350,0,ortholog_one2one
LOC4816439,DnaJ-H,FBgn0032474,1,ortholog_one2one
LOC4817558,Mal-B1,FBgn0032381,1,ortholog_one2one
LOC4803313,CG5399,FBgn0038353,1,ortholog_one2one
LOC6903279,CG5245,FBgn0038047,0,ortholog_one2many
LOC4814059,Roc1b,FBgn0040291,0,ortholog_one2one
LOC4800964,Polr1H,FBgn0038903,1,ortholog_one2one
LOC4814108,FucTD,FBgn0035217,1,ortholog_one2one
LOC4800359,CG16734,FBgn0037667,1,ortholog_one2many
LOC4801584,Ada2b,FBgn0037555,1,ortholog_one2one
LOC6897492,Hex-t2,FBgn0042710,0,ortholog_one2one
LOC117184529,Snp,FBgn0265192,0,ortholog_one2many
LOC4813906,ara,FBgn0015904,1,ortholog_one2one
LOC4817533,CG33543,FBgn0053543,1,ortholog_one2one
LOC4803908,en,FBgn0000577,1,ortholog_one2one
LOC4804179,CG6435,FBgn0034165,1,ortholog_one2one
LOC4818033,CG15219,FBgn0040519,0,ortholog_one2one
LOC4817943,Hel25E,FBgn0014189,1,ortholog_one2one
LOC6899070,CG30419,FBgn0050419,1,ortholog_one2one
LOC4813661,CG6650,FBgn0036402,1,ortholog_one2one
LOC4813725,fz,FBgn0001085,1,ortholog_one2one
LOC6898079,Epac,FBgn0085421,1,ortholog_one2one
LOC4803819,Khc,FBgn0001308,1,ortholog_one2one
LOC6903640,ATPsyndelta,FBgn0028342,1,ortholog_one2one
LOC4813449,RpL18,FBgn0035753,1,ortholog_one2one
LOC6902022,Sec16,FBgn0052654,1,ortholog_one2one
LOC4804779,CG10916,FBgn0034312,1,ortholog_one2one
LOC4800722,gskt,FBgn0046332,1,ortholog_one2one
LOC4814256,Sp1,FBgn0020378,1,ortholog_one2one
LOC4803086,RhoGAP92B,FBgn0038747,1,ortholog_one2one
LOC4801704,DppIII,FBgn0037580,1,ortholog_one2one
LOC15382899,Xrcc2,FBgn0030931,0,ortholog_one2one
LOC4816867,zf30C,FBgn0270924,1,ortholog_one2one
LOC4801287,CG11069,FBgn0039244,1,ortholog_one2one
LOC4811647,CG40472,FBgn0085736,0,ortholog_one2many
LOC4811647,ND-AGGG,FBgn0058002,0,ortholog_one2many
LOC4816633,NTPase,FBgn0024947,0,ortholog_one2one
LOC4815977,dmrt11E,FBgn0030477,1,ortholog_one2one
LOC4816840,Send2,FBgn0264253,0,ortholog_one2one
LOC4812029,st,FBgn0003515,1,ortholog_one2one
LOC4801475,CG5391,FBgn0038943,1,ortholog_one2one
LOC4802731,CG14650,FBgn0037252,1,ortholog_one2one
LOC4814570,CG12481,FBgn0030542,1,ortholog_one2one
LOC4817456,hook,FBgn0001202,1,ortholog_one2many
LOC26533897,dpr21,FBgn0260995,0,ortholog_one2one
LOC4813096,Gr64a,FBgn0045479,1,ortholog_one2one
LOC4800469,stg,FBgn0003525,1,ortholog_one2one
LOC4817678,qua,FBgn0003187,1,ortholog_one2one
LOC4802443,PEK,FBgn0037327,1,ortholog_one2one
LOC4800511,Wdr24,FBgn0027518,1,ortholog_one2one
LOC6902928,CG42658,FBgn0261523,0,ortholog_one2many
LOC4817670,CG6870,FBgn0032652,1,ortholog_one2one
LOC4812262,DopEcR,FBgn0035538,1,ortholog_one2one
LOC4804679,CG30105,FBgn0050105,1,ortholog_one2one
LOC4816644,CG31698,FBgn0051698,1,ortholog_one2one
LOC4805372,CG18635,FBgn0034279,1,ortholog_one2one
LOC4813897,CG7573,FBgn0036153,1,ortholog_one2one
LOC4814000,Use1,FBgn0035965,1,ortholog_one2one
LOC4817545,Pkg21D,FBgn0000442,1,ortholog_one2one
LOC6902772,CG4592,FBgn0032162,1,ortholog_one2one
LOC4805246,tpr,FBgn0034661,1,ortholog_one2one
LOC4801688,CG43998,FBgn0264740,1,ortholog_one2one
LOC4813397,CG7906,FBgn0036417,1,ortholog_one2one
LOC4801899,Osi7,FBgn0037414,1,ortholog_one2one
LOC4804056,Jheh1,FBgn0010053,1,ortholog_one2one
LOC4812348,Prp6,FBgn0036828,1,ortholog_one2one
LOC4804038,slv,FBgn0025469,1,ortholog_one2one
LOC6898157,CG11044,FBgn0034484,0,ortholog_one2one
LOC4802761,CG1092,FBgn0037228,1,ortholog_one2one
LOC4818134,CG17294,FBgn0032032,1,ortholog_one2one
LOC6897282,CG14355,FBgn0038208,0,ortholog_one2many
LOC4811769,CG4968,FBgn0032214,0,ortholog_one2one
LOC4805300,Pof,FBgn0035047,1,ortholog_one2one
LOC4812260,CG2021,FBgn0035271,1,ortholog_one2one
LOC4815623,Cpr11A,FBgn0030394,1,ortholog_one2one
LOC4815983,CG2924,FBgn0023528,1,ortholog_one2one
LOC6898977,Usp20-33,FBgn0033916,1,ortholog_one2one
LOC4817017,fusl,FBgn0031702,1,ortholog_one2one
LOC4814925,Rab18,FBgn0015794,1,ortholog_one2one
LOC6903881,EloC,FBgn0266711,1,ortholog_one2one
LOC4805718,CG9822,FBgn0034623,1,ortholog_one2one
LOC4801998,CG31337,FBgn0051337,1,ortholog_one2one
LOC4813439,tap,FBgn0015550,1,ortholog_one2one
LOC4815734,CG32808,FBgn0052808,1,ortholog_one2one
LOC4813027,CG1136,FBgn0035490,1,ortholog_one2one
LOC4813049,CG17839,FBgn0036454,1,ortholog_one2one
LOC6899891,PMCA,FBgn0259214,1,ortholog_one2one
LOC4816343,Ski6,FBgn0032487,1,ortholog_one2one
LOC4815200,Cp7Fb,FBgn0014465,1,ortholog_one2one
LOC6897514,CG32719,FBgn0052719,0,ortholog_one2one
LOC6900536,CG15140,FBgn0032631,0,ortholog_one2one
LOC6898404,gem,FBgn0050011,1,ortholog_one2one
LOC6903654,pippin,FBgn0034909,1,ortholog_one2one
LOC4817303,TTLL4B,FBgn0031574,1,ortholog_one2one
LOC4811747,stw,FBgn0286203,0,ortholog_one2one
LOC4802339,Hel89B,FBgn0022787,1,ortholog_one2one
LOC6898968,pio,FBgn0020521,1,ortholog_one2one
LOC4817257,Arglu1,FBgn0051712,1,ortholog_one2one
LOC4801285,CG13643,FBgn0040601,1,ortholog_one2one
LOC4813481,Lcp65Ad,FBgn0020641,1,ortholog_one2one
LOC4800637,CG9986,FBgn0039589,1,ortholog_one2one
LOC4817380,CG2772,FBgn0031533,1,ortholog_one2one
LOC4816666,CG7631,FBgn0028945,1,ortholog_one2one
LOC6902899,CG18538,FBgn0034324,0,ortholog_many2many
LOC6902899,CG18537,FBgn0034323,0,ortholog_many2many
LOC6902899,CG18536,FBgn0034322,0,ortholog_many2many
LOC6898366,CG5084,FBgn0034288,1,ortholog_one2one
LOC4803698,pirk,FBgn0034647,1,ortholog_one2one
LOC4817215,Pen,FBgn0287720,1,ortholog_one2one
LOC4811895,ple,FBgn0005626,1,ortholog_one2one
LOC4802977,CG18745,FBgn0042102,1,ortholog_one2one
LOC4803841,Obp59a,FBgn0034766,1,ortholog_one2one
LOC4800262,CG7912,FBgn0039736,1,ortholog_one2one
LOC4813844,CG7857,FBgn0026738,1,ortholog_one2one
LOC4816769,CG17134,FBgn0032304,1,ortholog_one2one
LOC4801353,lbl,FBgn0008651,1,ortholog_one2one
LOC4815677,Grp170,FBgn0023529,1,ortholog_one2one
LOC6903238,Dhc36C,FBgn0013810,1,ortholog_one2one
LOC4803240,myd,FBgn0051475,1,ortholog_one2one
LOC4804713,Pal1,FBgn0283510,1,ortholog_one2one
LOC4818173,PRL-1,FBgn0024734,0,ortholog_one2one
LOC4816331,poe,FBgn0011230,1,ortholog_one2one
LOC6899448,RpL36,FBgn0002579,0,ortholog_one2many
LOC6901044,CG6873,FBgn0030951,1,ortholog_one2one
LOC6898989,Cht12,FBgn0050293,1,ortholog_one2many
LOC6901274,CG14419,FBgn0029639,1,ortholog_one2one
LOC4816996,Cyp4e3,FBgn0015035,1,ortholog_one2one
LOC4813264,CG12502,FBgn0035171,1,ortholog_one2one
LOC4813665,Fad2,FBgn0029172,1,ortholog_one2one
LOC4804712,CG1418,FBgn0033468,1,ortholog_one2one
LOC4800994,Rnb,FBgn0039696,1,ortholog_one2one
LOC4812141,Gr68a,FBgn0041231,1,ortholog_one2one
LOC6903093,CG17470,FBgn0032869,0,ortholog_one2one
LOC4812245,CG9231,FBgn0036887,1,ortholog_one2one
LOC4817918,aurB,FBgn0024227,1,ortholog_one2one
LOC4815785,C3G,FBgn0259228,1,ortholog_one2one
LOC4801786,mora,FBgn0029503,1,ortholog_one2one
LOC26533860,CG33521,FBgn0250819,1,ortholog_one2one
LOC4803146,CG6693,FBgn0037878,1,ortholog_one2one
LOC4814624,CG17065,FBgn0031099,1,ortholog_one2one
LOC6898920,CG17290,FBgn0034201,1,ortholog_one2one
LOC4803964,CG12869,FBgn0033943,1,ortholog_one2one
LOC4815862,e(y)2,FBgn0000618,1,ortholog_one2one
LOC4815456,Prx2,FBgn0040309,1,ortholog_one2one
LOC4804932,Sin3A,FBgn0022764,1,ortholog_one2one
LOC4812180,Klp68D,FBgn0004381,1,ortholog_one2one
LOC4800443,slo,FBgn0003429,1,ortholog_one2one
LOC4813980,CG7564,FBgn0036734,1,ortholog_one2one
LOC4816420,PICK1,FBgn0032447,1,ortholog_one2one
LOC6898777,Camta,FBgn0287478,1,ortholog_one2one
LOC4814502,CG4789,FBgn0030792,0,ortholog_one2one
LOC4803488,CG12164,FBgn0033158,1,ortholog_one2one
LOC4802255,Scr,FBgn0003339,1,ortholog_one2one
LOC4812218,CG33060,FBgn0053060,1,ortholog_one2one
LOC4814055,rhea,FBgn0260442,0,ortholog_one2one
LOC4802096,Trm7-32,FBgn0038471,1,ortholog_one2one
LOC4816902,Ugt301D1,FBgn0032684,1,ortholog_one2one
LOC4813636,dpr10,FBgn0052057,1,ortholog_one2one
LOC4817845,CG13081,FBgn0032804,1,ortholog_one2one
LOC4816905,CG43707,FBgn0263846,1,ortholog_one2one
LOC6898693,CG1620,FBgn0033183,1,ortholog_one2one
LOC6902978,CG34132,FBgn0083968,1,ortholog_one2one
LOC4816538,Ca-Ma2d,FBgn0261999,0,ortholog_one2one
LOC6898957,Orc6,FBgn0023180,0,ortholog_one2one
LOC4803023,hng2,FBgn0037634,1,ortholog_one2one
LOC4815723,sn,FBgn0003447,1,ortholog_one2one
LOC4802611,Pglym87,FBgn0011270,1,ortholog_one2one
LOC4811846,lgs,FBgn0039907,1,ortholog_one2one
LOC4816092,Lrpprc2,FBgn0027794,0,ortholog_one2one
LOC4814087,ERR,FBgn0035849,1,ortholog_one2one
LOC4801673,lqfR,FBgn0261279,1,ortholog_one2one
LOC4805569,CG8343,FBgn0040502,1,ortholog_one2many
LOC4813846,JTBR,FBgn0025820,1,ortholog_one2many
LOC4804911,Gpo2,FBgn0033190,1,ortholog_one2one
LOC4801870,Noa36,FBgn0026400,0,ortholog_one2one
LOC4816925,CG8460,FBgn0031996,1,ortholog_one2one
LOC4816388,CG13085,FBgn0032780,1,ortholog_one2one
LOC4802648,Vha26,FBgn0283535,0,ortholog_one2one
LOC4812145,CG13877,FBgn0035112,1,ortholog_one2one
LOC6897077,Ser,FBgn0004197,1,ortholog_one2one
LOC4812563,mTerf3,FBgn0037008,1,ortholog_one2one
LOC6897582,VhaPPA1-2,FBgn0262514,1,ortholog_one2one
LOC4815197,CG4239,FBgn0030745,1,ortholog_one2one
LOC4804181,CG6472,FBgn0034166,1,ortholog_one2one
LOC4817050,CG14277,FBgn0032008,1,ortholog_one2one
LOC6897635,corto,FBgn0010313,1,ortholog_one2one
LOC6899551,gus,FBgn0026238,0,ortholog_one2one
LOC4813190,mub,FBgn0262737,1,ortholog_one2one
LOC6901455,CG4666,FBgn0029838,1,ortholog_one2one
LOC6902830,CG7179,FBgn0020880,1,ortholog_one2one
LOC4812775,CG5567,FBgn0036760,1,ortholog_one2one
LOC117183318,Cyp12a5,FBgn0038680,1,ortholog_many2many
LOC117183318,Cyp12a4,FBgn0038681,1,ortholog_many2many
LOC4815648,Pi4KIIIalpha,FBgn0267350,1,ortholog_one2one
LOC4814337,CG15772,FBgn0029799,1,ortholog_one2one
LOC6900821,CG18234,FBgn0265268,1,ortholog_one2one
LOC4817384,CG10650,FBgn0046302,1,ortholog_one2one
LOC4812280,Dhc64C,FBgn0261797,1,ortholog_one2one
LOC4802043,CG12171,FBgn0037354,1,ortholog_one2one
LOC4817148,CG7231,FBgn0031968,1,ortholog_one2one
LOC4802310,CG32945,FBgn0052945,0,ortholog_one2one
LOC6897908,Indy-2,FBgn0260466,1,ortholog_one2one
LOC4801659,CG5376,FBgn0038977,1,ortholog_one2one
LOC4816229,CycK,FBgn0025674,1,ortholog_one2one
LOC6897957,htl,FBgn0010389,1,ortholog_one2one
LOC4816273,CG10730,FBgn0032843,1,ortholog_one2one
LOC117183165,Vha16-4,FBgn0262513,1,ortholog_one2many
LOC4802175,tx,FBgn0288888,1,ortholog_one2one
LOC4812605,CG9184,FBgn0035208,1,ortholog_one2one
LOC26532955,pyd3,FBgn0037513,0,ortholog_one2one
LOC4814271,Cyp308a1,FBgn0030949,1,ortholog_one2one
LOC4801766,Syx1A,FBgn0013343,1,ortholog_one2one
LOC6902986,mts,FBgn0004177,1,ortholog_one2one
LOC4805091,Dyb,FBgn0033739,1,ortholog_one2one
LOC4804882,CG30015,FBgn0050015,1,ortholog_one2one
LOC4811798,Crk,FBgn0024811,1,ortholog_one2one
LOC4816603,Uxt,FBgn0259982,1,ortholog_one2one
LOC4817657,CG31741,FBgn0051741,1,ortholog_one2one
LOC4816099,CG9518,FBgn0030590,1,ortholog_one2one
LOC6898468,Vmat,FBgn0260964,1,ortholog_one2one
LOC4800613,sit,FBgn0038986,1,ortholog_one2one
LOC6900625,nuf,FBgn0013718,1,ortholog_one2one
LOC26533437,TBC1D16,FBgn0032249,0,ortholog_one2one
LOC6896782,CG11977,FBgn0037650,0,ortholog_one2one
LOC4801881,CG17919,FBgn0037433,1,ortholog_one2one
LOC4812372,CG13046,FBgn0036595,1,ortholog_one2one
LOC4801830,EndoA,FBgn0038659,1,ortholog_one2one
LOC6896740,CG15531,FBgn0039755,1,ortholog_one2one
LOC4818072,CG31624,FBgn0051624,1,ortholog_one2many
LOC4818072,CG31988,FBgn0051988,1,ortholog_one2many
LOC4814512,CG1628,FBgn0030218,1,ortholog_one2many
LOC4815601,GAA1,FBgn0029818,1,ortholog_one2one
LOC4812711,Acbp5,FBgn0035926,1,ortholog_one2one
LOC6898169,CG33506,FBgn0053506,1,ortholog_one2one
LOC4815587,SPR,FBgn0029768,1,ortholog_one2one
LOC6896789,CG34008,FBgn0054008,0,ortholog_one2one
LOC26533103,CG43208,FBgn0262844,1,ortholog_one2one
LOC4813008,Ciz1,FBgn0027567,1,ortholog_one2one
LOC4815134,CG2681,FBgn0024997,1,ortholog_one2one
LOC4800334,Chchd3,FBgn0010808,1,ortholog_one2one
LOC6897132,CG30036,FBgn0050036,0,ortholog_one2many
LOC6897132,CG30037,FBgn0050037,0,ortholog_one2many
LOC6897020,eff,FBgn0011217,1,ortholog_one2one
LOC4804321,snama,FBgn0086129,1,ortholog_one2one
LOC4805363,Vps50,FBgn0034271,1,ortholog_one2one
LOC6901602,CG10962,FBgn0030073,1,ortholog_one2one
LOC6898566,FANCI,FBgn0033354,0,ortholog_one2one
LOC4815922,CG16721,FBgn0029820,1,ortholog_one2one
LOC6897888,CG8202,FBgn0037622,1,ortholog_one2one
LOC6902261,CG8565,FBgn0030697,0,ortholog_one2one
LOC4817379,cbt,FBgn0043364,1,ortholog_one2one
LOC4817981,CG6565,FBgn0032513,1,ortholog_one2one
LOC6896959,sav,FBgn0053193,1,ortholog_one2one
LOC4801396,pic,FBgn0260962,1,ortholog_one2one
LOC4800374,PH4alphaEFB,FBgn0039776,1,ortholog_one2one
LOC4802451,RagA-B,FBgn0037647,0,ortholog_one2one
LOC4817485,chif,FBgn0000307,1,ortholog_one2one
LOC117184506,CG13713,FBgn0042199,1,ortholog_one2one
LOC4803027,Rel,FBgn0014018,1,ortholog_one2one
LOC6898036,sona,FBgn0034903,1,ortholog_one2one
LOC4812500,hiro,FBgn0035154,1,ortholog_one2one
LOC4812630,CG11449,FBgn0037162,1,ortholog_one2one
LOC4801033,CG6293,FBgn0037807,1,ortholog_one2one
LOC4801050,Det,FBgn0264291,1,ortholog_one2one
LOC4816101,raw,FBgn0003209,1,ortholog_one2one
LOC6902354,SA1,FBgn0020616,1,ortholog_one2one
LOC4815517,CG14210,FBgn0031040,1,ortholog_one2one
LOC4813749,Cpr65Az,FBgn0035686,1,ortholog_one2one
LOC26533298,TTLL4A,FBgn0026147,0,ortholog_one2one
LOC4803803,CG4282,FBgn0034114,1,ortholog_one2one
LOC4805111,Urod,FBgn0033428,1,ortholog_one2one
LOC6901162,mip130,FBgn0023509,1,ortholog_one2one
LOC4813650,CG12984,FBgn0037042,1,ortholog_one2one
LOC117185596,stwl,FBgn0003459,0,ortholog_one2many
LOC4816379,Pgk,FBgn0250906,1,ortholog_one2one
LOC4813561,CG7248,FBgn0036229,1,ortholog_one2one
LOC6901184,CG4119,FBgn0028474,1,ortholog_one2one
LOC4801178,CG42534,FBgn0260487,1,ortholog_one2one
LOC4816195,CG3430,FBgn0031875,1,ortholog_one2one
LOC6903199,Hez,FBgn0036057,0,ortholog_one2one
LOC4817008,CG7164,FBgn0031946,1,ortholog_one2one
LOC6899401,elfless,FBgn0032660,0,ortholog_many2many
LOC6899401,CG43058,FBgn0262360,0,ortholog_many2many
LOC6900502,Ccn,FBgn0052183,0,ortholog_one2one
LOC4801355,lbe,FBgn0011278,1,ortholog_one2one
LOC4816460,CG31769,FBgn0051769,0,ortholog_one2many
LOC4816460,CG15293,FBgn0028526,1,ortholog_one2many
LOC6897278,CG33109,FBgn0053109,1,ortholog_one2one
LOC4814586,Pat1,FBgn0029878,0,ortholog_one2one
LOC4801893,CG15594,FBgn0037421,1,ortholog_one2one
LOC4812478,CG14968,FBgn0035431,1,ortholog_one2one
LOC4814238,mldr,FBgn0029858,1,ortholog_one2one
LOC4812249,CG11437,FBgn0037165,1,ortholog_one2one
LOC4815216,CG8661,FBgn0030837,1,ortholog_one2one
LOC6900452,CG7369,FBgn0037188,0,ortholog_one2one
LOC6901509,Tim17a2,FBgn0037307,0,ortholog_many2many
LOC6901509,Tim17a1,FBgn0038018,0,ortholog_many2many
LOC4804037,Vps28,FBgn0021814,1,ortholog_one2one
LOC4817837,vig,FBgn0024183,1,ortholog_one2one
LOC4816395,Pk34A,FBgn0028410,1,ortholog_one2one
LOC4813047,Pfdn6,FBgn0036918,1,ortholog_one2one
LOC4805410,Sobp,FBgn0033654,1,ortholog_one2one
LOC4804266,CG13160,FBgn0033720,1,ortholog_one2one
LOC6900340,AGO2,FBgn0087035,1,ortholog_one2many
LOC4802475,kkv,FBgn0001311,1,ortholog_one2one
LOC4803396,Snap29,FBgn0034913,1,ortholog_one2one
LOC6897571,CG10560,FBgn0039325,1,ortholog_many2many
LOC6897571,CG10553,FBgn0039324,1,ortholog_many2many
LOC4815870,snf,FBgn0003449,1,ortholog_one2one
LOC6903002,FucTA,FBgn0036485,0,ortholog_one2many
LOC6901317,Lsm12a,FBgn0030364,1,ortholog_one2one
LOC4800763,CG31266,FBgn0051266,1,ortholog_one2one
LOC117184072,CG15145,FBgn0032649,1,ortholog_many2many
LOC117184072,CG15144,FBgn0032648,1,ortholog_many2many
LOC117184072,CG15143,FBgn0032647,1,ortholog_many2many
LOC4801680,CG7059,FBgn0038957,1,ortholog_one2one
LOC4802282,CG31482,FBgn0051482,1,ortholog_one2many
LOC4815049,deltaCOP,FBgn0028969,1,ortholog_one2one
LOC6902221,ATP7,FBgn0030343,0,ortholog_one2one
LOC4813519,bmm,FBgn0036449,1,ortholog_one2one
LOC26532302,ppk27,FBgn0035458,1,ortholog_one2one
LOC6896986,Mitofilin,FBgn0019960,1,ortholog_one2one
LOC6902815,Hsp60B,FBgn0011244,0,ortholog_one2one
LOC6901809,Top1,FBgn0004924,1,ortholog_one2one
LOC4814804,Ant2,FBgn0025111,1,ortholog_one2one
LOC117185605,His4:CG33889,FBgn0053889,1,ortholog_one2many
LOC4812689,fry,FBgn0016081,1,ortholog_one2one
LOC4814749,Cpr12A,FBgn0030494,1,ortholog_one2one
LOC4800280,Jon99Ci,FBgn0003358,1,ortholog_one2one
LOC4801580,Polr2I,FBgn0004855,1,ortholog_one2one
LOC6899974,Psf1,FBgn0035194,0,ortholog_one2one
LOC6897035,larp,FBgn0261618,1,ortholog_one2one
LOC4802376,Elp1,FBgn0037926,1,ortholog_one2one
LOC4812227,CG10866,FBgn0035475,1,ortholog_one2one
LOC4804528,l(2)dtl,FBgn0013548,1,ortholog_one2one
LOC4816394,Gr39a,FBgn0264556,1,ortholog_one2one
LOC4801340,CG7715,FBgn0038646,1,ortholog_one2one
LOC4812020,Cpr73D,FBgn0036680,1,ortholog_one2one
LOC4816883,VhaSFD,FBgn0027779,1,ortholog_one2one
LOC4815726,CG2247,FBgn0030320,0,ortholog_one2one
LOC4816177,Nse1,FBgn0031848,1,ortholog_one2one
LOC6900324,GAPsec,FBgn0035916,1,ortholog_one2one
LOC4814813,Rab39,FBgn0029959,1,ortholog_one2one
LOC4816114,Nlg2,FBgn0031866,1,ortholog_one2one
LOC4817929,CG6675,FBgn0032973,0,ortholog_one2one
LOC6903676,CG33095,FBgn0053095,1,ortholog_one2one
LOC6898039,CG17327,FBgn0038107,1,ortholog_one2one
LOC6898763,ATP8A,FBgn0259221,0,ortholog_one2one
LOC4802312,CG9775,FBgn0037261,1,ortholog_one2one
LOC117183175,Gs1,FBgn0001142,1,ortholog_one2one
LOC4815020,CG8944,FBgn0030680,0,ortholog_one2one
LOC4802726,D1,FBgn0000412,0,ortholog_one2one
LOC6901700,CG17580,FBgn0040755,0,ortholog_one2one
LOC4805347,VGAT,FBgn0033911,1,ortholog_one2one
LOC4803150,GCC88,FBgn0037881,1,ortholog_one2one
LOC6897608,Sdhaf3,FBgn0038437,1,ortholog_one2one
LOC4814848,Pdzd8,FBgn0030358,1,ortholog_one2one
LOC4817318,CG2818,FBgn0031566,1,ortholog_one2one
LOC4803226,CG14691,FBgn0037829,1,ortholog_one2one
LOC4816410,CG31826,FBgn0051826,1,ortholog_one2one
LOC4816687,Arpc2,FBgn0032859,1,ortholog_one2one
LOC4813499,CG4613,FBgn0036427,1,ortholog_one2one
LOC6903498,CG42685,FBgn0261571,1,ortholog_one2many
LOC4803999,Ns2,FBgn0034243,1,ortholog_one2one
LOC4802699,AP-1mu,FBgn0024833,1,ortholog_one2one
LOC6897705,CG9641,FBgn0031483,0,ortholog_one2one
LOC6897853,Syt4,FBgn0028400,1,ortholog_one2one
LOC6903926,Rrp47,FBgn0030711,0,ortholog_one2one
LOC4805362,Hyccin,FBgn0034269,1,ortholog_one2one
LOC4813343,eIF2A,FBgn0037135,1,ortholog_one2one
LOC117184366,baf,FBgn0031977,0,ortholog_one2many
LOC4800636,CG10011,FBgn0039590,1,ortholog_one2one
LOC4803474,esn,FBgn0263934,1,ortholog_one2one
LOC4811790,ND-MLRQ,FBgn0052230,0,ortholog_one2one
LOC4805132,trpl,FBgn0005614,1,ortholog_one2one
LOC6897578,CG17806,FBgn0038548,0,ortholog_one2many
LOC4800270,Spn100A,FBgn0039795,1,ortholog_one2one
LOC117184073,CG5245,FBgn0038047,0,ortholog_one2many
LOC4811687,mav,FBgn0039914,0,ortholog_one2one
LOC4816592,Drp1,FBgn0026479,1,ortholog_many2many
LOC4813021,Targ1,FBgn0053054,1,ortholog_one2one
LOC4805590,CG4612,FBgn0035016,1,ortholog_one2one
LOC4800898,Takl1,FBgn0046689,1,ortholog_one2one
LOC4804600,CG11200,FBgn0034500,1,ortholog_one2one
LOC6898638,CG8768,FBgn0033769,1,ortholog_one2one
LOC4812150,Act79B,FBgn0000045,1,ortholog_one2one
LOC4801433,CG31224,FBgn0051224,1,ortholog_one2one
LOC4817441,CG6012,FBgn0032615,1,ortholog_one2one
LOC4817520,wry,FBgn0051665,0,ortholog_one2one
LOC6899962,Pdk1,FBgn0020386,1,ortholog_one2one
LOC4811732,CG7309,FBgn0032314,1,ortholog_one2one
LOC6898067,AANATL3,FBgn0032839,0,ortholog_many2many
LOC6898067,AANATL4,FBgn0034429,0,ortholog_many2many
LOC6903140,CG33673,FBgn0053673,1,ortholog_one2one
LOC4803627,CG15099,FBgn0034400,1,ortholog_one2one
LOC6903008,CG17211,FBgn0032414,0,ortholog_one2one
LOC6903247,CG15631,FBgn0031626,0,ortholog_one2one
LOC4815208,Zw10,FBgn0004643,1,ortholog_one2one
LOC6899057,Ste:CG33237,FBgn0053237,0,ortholog_one2many
LOC6899057,Ste:CG33245,FBgn0053245,0,ortholog_one2many
LOC6899057,Ste:CG33246,FBgn0053246,0,ortholog_one2many
LOC6899057,Ste:CG33239,FBgn0053239,0,ortholog_one2many
LOC6899057,Ste:CG33236,FBgn0053236,0,ortholog_one2many
LOC6899057,SteXh:CG42398,FBgn0259817,0,ortholog_one2many
LOC6899057,Ste:CG33247,FBgn0053247,0,ortholog_one2many
LOC6899057,Ste:CG33242,FBgn0053242,0,ortholog_one2many
LOC6899057,Ste12DOR,FBgn0044817,0,ortholog_one2many
LOC6899057,Ssl,FBgn0015300,1,ortholog_one2many
LOC6899057,Ste:CG33240,FBgn0053240,0,ortholog_one2many
