Gene stable ID,"Drosophila pseudoobscura (Fruit fly, MV2-25) gene stable ID","Drosophila pseudoobscura (Fruit fly, MV2-25) orthology confidence [0 low, 1 high]","Drosophila pseudoobscura (Fruit fly, MV2-25) homology type",Gene name
FBgn0030889,LOC4815183,1,ortholog_one2one,CG15373
FBgn0034612,LOC4803770,1,ortholog_one2one,CG10505
FBgn0051871,LOC4816741,1,ortholog_one2one,CG31871
FBgn0035025,LOC4805451,1,ortholog_one2one,uri
FBgn0002775,LOC4813765,1,ortholog_one2one,msl-3
FBgn0029961,LOC4814505,1,ortholog_one2one,Ir7a
FBgn0045469,LOC4800969,1,ortholog_one2one,Gr93c
FBgn0024836,LOC4805327,1,ortholog_one2one,stan
FBgn0045073,LOC26534020,0,ortholog_one2one,Stim
FBgn0037406,LOC4801909,1,ortholog_one2one,Osi1
FBgn0259231,LOC6901046,1,ortholog_one2one,CCKLR-17D1
FBgn0052983,LOC4816116,1,ortholog_one2many,CG32983
FBgn0030998,LOC4815213,1,ortholog_one2one,CG14195
FBgn0032595,LOC4817352,1,ortholog_one2one,CG17996
FBgn0052072,LOC6900500,1,ortholog_one2many,Elo68alpha
FBgn0035627,LOC4812927,1,ortholog_one2one,Sse
FBgn0038747,LOC4803086,1,ortholog_one2one,RhoGAP92B
FBgn0015754,LOC4803869,1,ortholog_one2one,Lis-1
FBgn0264672,LOC4816648,1,ortholog_one2one,Eogt
FBgn0086445,LOC4811695,1,ortholog_one2one,l(2)37Cd
FBgn0038387,LOC4802332,1,ortholog_one2one,blp
FBgn0032525,LOC4818146,1,ortholog_one2one,Hsp60D
FBgn0016930,LOC4816475,1,ortholog_one2one,Dyrk2
FBgn0034565,LOC4805174,0,ortholog_one2one,CG15650
FBgn0051301,LOC4800690,1,ortholog_one2one,CG31301
FBgn0004882,LOC4801224,1,ortholog_one2one,orb
FBgn0032026,LOC6902791,1,ortholog_one2many,CG7627
FBgn0036967,LOC6900426,1,ortholog_one2one,SCCRO4
FBgn0032727,LOC4816950,1,ortholog_one2one,Bhmt
FBgn0011746,LOC4804570,1,ortholog_one2one,ana
FBgn0026089,LOC4815943,0,ortholog_one2one,CG14817
FBgn0033134,LOC4803462,1,ortholog_one2one,Tsp42El
FBgn0015818,LOC4814921,1,ortholog_one2one,Spx
FBgn0020642,LOC4813480,1,ortholog_one2one,Lcp65Ac
FBgn0033541,LOC6898871,1,ortholog_one2one,CG12934
FBgn0053003,LOC4817581,1,ortholog_one2one,CG33003
FBgn0030703,LOC4811754,0,ortholog_one2one,MSBP
FBgn0030258,LOC6901193,1,ortholog_one2one,CG1552
FBgn0029881,LOC4815731,1,ortholog_one2one,pigs
FBgn0036005,LOC117185096,1,ortholog_one2one,pall
FBgn0040261,LOC4817037,1,ortholog_one2one,Ugt37E1
FBgn0051472,LOC6897878,1,ortholog_one2one,sgll
FBgn0039767,LOC4800391,1,ortholog_one2one,CG2218
FBgn0016123,LOC4800332,1,ortholog_one2one,Alp4
FBgn0037654,LOC4803034,1,ortholog_one2one,CG11983
FBgn0030742,LOC4815309,1,ortholog_one2one,CG9919
FBgn0034919,LOC4803507,1,ortholog_one2one,CG5569
FBgn0011236,LOC4803509,1,ortholog_one2one,ken
FBgn0024194,LOC4812440,1,ortholog_one2one,rasp
FBgn0003134,LOC6897478,1,ortholog_one2one,Pp1alpha-96A
FBgn0086368,LOC4815847,0,ortholog_one2one,tw
FBgn0030555,LOC4815050,1,ortholog_one2one,Fbxl4
FBgn0036262,LOC6900443,1,ortholog_one2one,Miox
FBgn0019938,LOC4803965,0,ortholog_one2one,Polr1A
FBgn0283494,LOC4804299,1,ortholog_one2one,Ak2
FBgn0054008,LOC6896789,0,ortholog_one2one,CG34008
FBgn0036390,LOC4813196,1,ortholog_one2one,CG13738
FBgn0039071,LOC4801220,1,ortholog_one2one,bb8
FBgn0032156,LOC4817258,1,ortholog_one2one,CG13124
FBgn0029067,LOC4815779,1,ortholog_one2one,Dd
FBgn0050259,LOC4803840,1,ortholog_one2one,CG30259
FBgn0028662,LOC4802391,1,ortholog_one2one,VhaPPA1-1
FBgn0053557,LOC6901072,1,ortholog_one2one,CG33557
FBgn0083985,LOC6897307,1,ortholog_one2one,CG34149
FBgn0031515,LOC6902567,0,ortholog_one2one,CG9664
FBgn0034825,LOC4803724,1,ortholog_one2one,Gpdh2
FBgn0039257,LOC6897159,1,ortholog_one2one,tnc
FBgn0035041,LOC4805435,1,ortholog_one2one,CG13594
FBgn0034143,LOC4805692,1,ortholog_one2one,CG8303
FBgn0051679,LOC6901070,0,ortholog_one2many,Tengl3
FBgn0051679,LOC6901035,0,ortholog_one2many,Tengl3
FBgn0040239,LOC4813800,1,ortholog_one2one,bc10
FBgn0033322,LOC4805061,1,ortholog_one2one,CG8584
FBgn0030841,LOC4814598,0,ortholog_one2one,CG8568
FBgn0051199,LOC4800893,1,ortholog_one2one,CG31199
FBgn0051016,LOC6896696,0,ortholog_one2many,CG31016
FBgn0051016,LOC6896701,1,ortholog_one2many,CG31016
FBgn0035436,LOC4812505,1,ortholog_one2one,CG12016
FBgn0001224,LOC4814180,1,ortholog_one2many,Hsp23
FBgn0001224,LOC117184970,1,ortholog_one2many,Hsp23
FBgn0035333,LOC4813545,1,ortholog_one2one,CG1317
FBgn0039639,LOC4801162,1,ortholog_one2one,Alg13
FBgn0261456,LOC4804141,1,ortholog_one2one,hpo
FBgn0039914,LOC4811687,0,ortholog_one2one,mav
FBgn0004784,LOC4804182,1,ortholog_one2one,inaC
FBgn0035205,LOC4811961,1,ortholog_one2one,Ctr9
FBgn0017456,LOC6897863,1,ortholog_one2one,Ubc84D
FBgn0035160,LOC4811868,1,ortholog_one2one,hng3
FBgn0039485,LOC6897072,1,ortholog_one2one,Jhbp11
FBgn0036009,LOC6897188,0,ortholog_one2one,Or67a
FBgn0033762,LOC4803381,1,ortholog_one2one,ZnT49B
FBgn0005655,LOC4804497,1,ortholog_one2one,PCNA
FBgn0031690,LOC4816907,1,ortholog_one2one,CG7742
FBgn0050080,LOC4805727,1,ortholog_one2one,CG30080
FBgn0030882,LOC4815777,0,ortholog_one2many,Gss1
FBgn0037149,LOC4811872,1,ortholog_one2one,CG14561
FBgn0001085,LOC4813725,1,ortholog_one2one,fz
FBgn0015040,LOC4805434,1,ortholog_one2one,Cyp9c1
FBgn0046793,LOC117184427,1,ortholog_one2one,CG32236
FBgn0052645,LOC6899149,1,ortholog_one2one,CG32645
FBgn0038584,LOC4803192,1,ortholog_one2one,mTerf5
FBgn0051626,LOC6902597,1,ortholog_one2many,CG31626
FBgn0030797,LOC4814199,1,ortholog_one2one,CG13004
FBgn0004419,LOC117184409,0,ortholog_one2many,me31B
FBgn0004419,LOC117184099,0,ortholog_one2many,me31B
FBgn0259876,LOC6898347,1,ortholog_one2one,Cap-G
FBgn0014454,LOC6902829,1,ortholog_one2one,Acp1
FBgn0032788,LOC4816536,1,ortholog_one2one,CG13084
FBgn0035255,LOC4813606,1,ortholog_one2one,RabX5
FBgn0036756,LOC4813185,1,ortholog_one2one,Cln3
FBgn0038512,LOC4801196,1,ortholog_one2one,CG14330
FBgn0030027,LOC4814483,1,ortholog_one2one,CG1632
FBgn0262114,LOC4805342,1,ortholog_one2one,RanBPM
FBgn0034296,LOC4804114,1,ortholog_one2one,CG10912
FBgn0261266,LOC4817110,1,ortholog_one2one,zuc
FBgn0036029,LOC6901344,0,ortholog_one2many,CG16719
FBgn0036029,LOC26533665,0,ortholog_one2many,CG16719
FBgn0036029,LOC26533208,0,ortholog_one2many,CG16719
FBgn0036029,LOC6901343,0,ortholog_one2many,CG16719
FBgn0036029,LOC4812686,1,ortholog_one2many,CG16719
FBgn0037170,LOC4812191,1,ortholog_one2one,Trxr2
FBgn0045479,LOC4813096,1,ortholog_one2one,Gr64a
FBgn0029649,LOC4814820,1,ortholog_one2one,CG4116
FBgn0004573,LOC4800328,1,ortholog_one2one,5-HT7
FBgn0035916,LOC6900324,1,ortholog_one2one,GAPsec
FBgn0052109,LOC4813791,1,ortholog_one2one,CG32109
FBgn0039152,LOC4801765,1,ortholog_one2one,Root
FBgn0042102,LOC4802977,1,ortholog_one2one,CG18745
FBgn0033551,LOC4805315,1,ortholog_one2one,CG7222
FBgn0034662,LOC4805247,1,ortholog_one2one,CG13492
FBgn0053497,LOC4814506,1,ortholog_one2many,Sdic2
FBgn0034218,LOC4803926,1,ortholog_one2one,CG18467
FBgn0040356,LOC4815113,1,ortholog_one2one,CG12498
FBgn0051089,LOC4802228,0,ortholog_one2one,CG31089
FBgn0040694,LOC4813023,1,ortholog_one2one,CG14974
FBgn0028467,LOC117184221,0,ortholog_one2many,Ube4A
FBgn0028467,LOC4816118,1,ortholog_one2many,Ube4A
FBgn0001230,LOC6897333,0,ortholog_one2many,Hsp68
FBgn0001230,LOC4801762,1,ortholog_one2many,Hsp68
FBgn0243511,LOC4803072,1,ortholog_one2one,psidin
FBgn0032972,LOC4817925,0,ortholog_one2one,CG10834
FBgn0261507,LOC26532482,1,ortholog_one2one,CG42655
FBgn0035953,LOC4814003,1,ortholog_one2one,CG5087
FBgn0038660,LOC4801831,1,ortholog_one2one,Sgsh
FBgn0029819,LOC4815996,1,ortholog_one2one,Usp30
FBgn0285947,LOC4815470,1,ortholog_one2many,RpS10b
FBgn0030026,LOC4814376,1,ortholog_one2one,sni
FBgn0030245,LOC6902042,1,ortholog_one2one,CG1637
FBgn0263780,LOC6903318,0,ortholog_one2one,CG17684
FBgn0028897,LOC4817756,1,ortholog_one2one,CG4935
FBgn0043854,LOC4816241,1,ortholog_one2one,slam
FBgn0030625,LOC6898464,0,ortholog_one2one,CG5877
FBgn0020251,LOC4814130,1,ortholog_one2one,sfl
FBgn0020257,LOC4803838,1,ortholog_one2one,Ppa
FBgn0029877,LOC4815994,1,ortholog_one2one,CG17717
FBgn0034753,LOC4805293,0,ortholog_one2one,CG2852
FBgn0037171,LOC26533890,1,ortholog_one2one,CG14459
FBgn0034876,LOC4804552,1,ortholog_one2one,wmd
FBgn0053236,LOC6899057,0,ortholog_one2many,Ste:CG33236
FBgn0038353,LOC4803313,1,ortholog_one2one,CG5399
FBgn0025807,LOC4813559,1,ortholog_one2one,Rad9
FBgn0037672,LOC4800354,1,ortholog_one2one,sage
FBgn0031854,LOC4818167,1,ortholog_one2one,TTLL3A
FBgn0259221,LOC6898763,0,ortholog_one2one,ATP8A
FBgn0037142,LOC4811944,1,ortholog_one2one,CG14562
FBgn0039449,LOC4801333,1,ortholog_one2one,CG6425
FBgn0040395,LOC4815158,0,ortholog_one2one,Unc-76
FBgn0010040,LOC4800811,1,ortholog_one2many,GstD4
FBgn0031529,LOC6903012,1,ortholog_one2one,CG9662
FBgn0003187,LOC4817678,1,ortholog_one2one,qua
FBgn0036282,LOC4813128,1,ortholog_one2one,Smyd4-2
FBgn0040466,LOC4802460,1,ortholog_one2one,Dlip2
FBgn0266720,LOC4801511,1,ortholog_one2one,Snap24
FBgn0260795,LOC4813902,0,ortholog_one2one,NaPi-III
FBgn0037679,LOC4800706,1,ortholog_one2one,Aduk
FBgn0038084,LOC4801425,1,ortholog_one2one,beat-Vc
FBgn0033400,LOC4804509,1,ortholog_one2one,CG2063
FBgn0053462,LOC6899119,0,ortholog_one2many,CG33462
FBgn0286199,LOC4801719,1,ortholog_one2one,shps
FBgn0263994,LOC6901921,1,ortholog_one2one,CG43737
FBgn0051784,LOC4816292,1,ortholog_one2one,CG31784
FBgn0030434,LOC4814233,1,ortholog_one2one,Brms1
FBgn0030793,LOC6901208,0,ortholog_one2one,Rai1
FBgn0001965,LOC6902723,1,ortholog_one2one,Sos
FBgn0033375,LOC4804577,1,ortholog_one2one,Ctu1
FBgn0035817,LOC4812617,1,ortholog_one2one,CG7409
FBgn0035944,LOC4813009,0,ortholog_one2one,CG5021
FBgn0010591,LOC4804098,1,ortholog_one2one,Sply
FBgn0265455,LOC117184391,1,ortholog_one2one,CG44355
FBgn0036801,LOC4813040,1,ortholog_one2one,MYPT-75D
FBgn0004957,LOC4814399,1,ortholog_one2one,por
FBgn0030657,LOC6903560,0,ortholog_one2many,cerv
FBgn0021742,LOC4814697,1,ortholog_one2one,C901
FBgn0265574,LOC4814136,0,ortholog_one2one,Cdc5
FBgn0262717,LOC4801012,1,ortholog_one2one,Skel
FBgn0023541,LOC4815949,1,ortholog_one2one,Cyp4d14
FBgn0032253,LOC6899312,0,ortholog_one2one,LManI
FBgn0085234,LOC6899109,1,ortholog_one2one,CG34205
FBgn0034330,LOC4804799,1,ortholog_one2many,BomS4
FBgn0039779,LOC4800373,1,ortholog_one2one,PH4alphaSG2
FBgn0033236,LOC4804993,0,ortholog_one2one,CG14764
FBgn0046222,LOC4802045,1,ortholog_one2one,Wdr33
FBgn0263594,LOC4802739,1,ortholog_one2one,lost
FBgn0000447,LOC4802026,1,ortholog_one2one,Dhod
FBgn0266582,LOC4812211,1,ortholog_one2one,ND-30
FBgn0040735,LOC6898655,1,ortholog_one2one,BomT2
FBgn0037250,LOC4802733,1,ortholog_one2one,CG1074
FBgn0039697,LOC4801964,1,ortholog_one2one,Etfb
FBgn0038007,LOC6897665,1,ortholog_many2many,Cyp313a3
FBgn0038007,LOC6897664,1,ortholog_many2many,Cyp313a3
FBgn0010425,LOC4805107,1,ortholog_one2one,epsilonTry
FBgn0029745,LOC6902056,1,ortholog_one2one,Rpn13R
FBgn0028875,LOC4816415,1,ortholog_one2one,nAChRalpha5
FBgn0267967,LOC6901409,0,ortholog_one2one,corolla
FBgn0051437,LOC4803047,1,ortholog_one2one,CG31437
FBgn0032643,LOC4817680,1,ortholog_one2one,GCS2beta
FBgn0036196,LOC4813178,1,ortholog_one2one,CG11658
FBgn0031466,LOC6902661,1,ortholog_one2one,CG3119
FBgn0031065,LOC4814862,1,ortholog_one2one,CG14234
FBgn0039405,LOC6897507,1,ortholog_one2one,PIG-P
FBgn0011693,LOC4811865,1,ortholog_one2one,Pdh
FBgn0013717,LOC4813627,1,ortholog_one2one,not
FBgn0039357,LOC4802669,1,ortholog_one2one,CG4743
FBgn0039335,LOC4803046,1,ortholog_one2one,Vps33B
FBgn0001092,LOC4811785,0,ortholog_one2many,Gapdh2
FBgn0031886,LOC6903294,1,ortholog_one2one,Nuf2
FBgn0286511,LOC4805577,1,ortholog_one2one,Pld
FBgn0001138,LOC4801588,1,ortholog_one2one,grn
FBgn0053905,LOC117183610,1,ortholog_one2many,His4:CG33905
FBgn0020909,LOC4815115,1,ortholog_one2one,Rtc1
FBgn0026438,LOC4817549,1,ortholog_one2one,Eaat2
FBgn0266724,LOC4812181,1,ortholog_many2many,Trs20
FBgn0003655,LOC4815687,0,ortholog_one2one,swa
FBgn0000392,LOC6902355,1,ortholog_one2one,cup
FBgn0052319,LOC4814050,1,ortholog_one2one,Naa30B
FBgn0003392,LOC6899661,1,ortholog_one2one,shi
FBgn0035065,LOC4804696,1,ortholog_one2one,CG3589
FBgn0037298,LOC4801972,0,ortholog_one2one,CG2604
FBgn0036811,LOC4813767,1,ortholog_one2one,MED11
FBgn0004619,LOC4812350,1,ortholog_one2one,GluRIA
FBgn0040211,LOC4816909,1,ortholog_one2one,hgo
FBgn0027296,LOC4815830,1,ortholog_one2one,temp
FBgn0034061,LOC4805471,1,ortholog_one2one,Ufc1
FBgn0052813,LOC6902086,1,ortholog_one2one,CG32813
FBgn0000173,LOC4814501,1,ortholog_one2one,ben
FBgn0029730,LOC6902218,0,ortholog_one2one,boil
FBgn0032981,LOC4816115,0,ortholog_one2one,CG3635
FBgn0261844,LOC26533266,1,ortholog_one2one,pre-mod(mdg4)-V
FBgn0026428,LOC4814791,1,ortholog_one2one,HDAC6
FBgn0050115,LOC4804449,1,ortholog_one2one,GEFmeso
FBgn0039705,LOC4801969,0,ortholog_one2one,Atg16
FBgn0033636,LOC4803909,1,ortholog_one2one,tou
FBgn0039229,LOC6896748,1,ortholog_one2one,Saf-B
FBgn0053645,LOC6903430,1,ortholog_many2many,CG33645
FBgn0053645,LOC6903431,1,ortholog_many2many,CG33645
FBgn0052133,LOC6900039,1,ortholog_one2one,Ptip
FBgn0035426,LOC6902884,0,ortholog_one2one,CG12078
FBgn0028872,LOC4816300,1,ortholog_one2one,CG18095
FBgn0265084,LOC26533064,1,ortholog_one2one,CG44195
FBgn0053281,LOC6903017,1,ortholog_one2one,CG33281
FBgn0004778,LOC4802270,1,ortholog_one2one,Ccp84Af
FBgn0010431,LOC26532357,1,ortholog_one2one,mtrm
FBgn0024183,LOC4817837,1,ortholog_one2one,vig
FBgn0010909,LOC6900995,0,ortholog_one2one,msn
FBgn0004507,LOC4816879,1,ortholog_one2one,Glyp
FBgn0038571,LOC4803173,1,ortholog_one2one,CG7215
FBgn0260659,LOC6897593,1,ortholog_one2one,CG42542
FBgn0030289,LOC6901002,0,ortholog_one2one,GCS1
FBgn0039306,LOC4802363,1,ortholog_one2one,RIOK2
FBgn0038017,LOC4802621,1,ortholog_one2one,CG4115
FBgn0036570,LOC4813543,1,ortholog_one2one,IntS9
FBgn0058160,LOC6897793,0,ortholog_one2one,CG40160
FBgn0261555,LOC4812742,1,ortholog_one2one,CG42673
FBgn0040273,LOC4803501,1,ortholog_one2one,Spt5
FBgn0025393,LOC6902080,1,ortholog_one2one,CG14795
FBgn0038909,LOC4800973,1,ortholog_one2one,CG6569
FBgn0000320,LOC4818017,1,ortholog_one2one,eya
FBgn0038072,LOC4800874,1,ortholog_one2one,CG6225
FBgn0036237,LOC4812843,1,ortholog_one2one,viaf
FBgn0034599,LOC4805541,1,ortholog_one2one,hng1
FBgn0015240,LOC4801369,1,ortholog_one2one,Hr96
FBgn0052199,LOC4813005,1,ortholog_one2one,CG32199
FBgn0053203,LOC6897312,0,ortholog_one2one,CG33203
FBgn0035122,LOC6899973,1,ortholog_one2one,mRpL17
FBgn0000406,LOC4817417,1,ortholog_one2one,Cyt-b5-r
FBgn0039776,LOC4800374,1,ortholog_one2one,PH4alphaEFB
FBgn0039481,LOC6897067,1,ortholog_one2one,Cpr97Eb
FBgn0261996,LOC6897081,1,ortholog_one2one,CG42814
FBgn0067861,LOC4814506,1,ortholog_one2many,Sdic1
FBgn0040398,LOC4815537,1,ortholog_one2one,CG14629
FBgn0030058,LOC4815010,1,ortholog_one2one,CG11294
FBgn0037842,LOC4802103,1,ortholog_one2one,CG6567
FBgn0053493,LOC6900114,1,ortholog_one2one,CG33493
FBgn0259212,LOC4802497,1,ortholog_one2one,cno
FBgn0026634,LOC4800696,1,ortholog_one2one,Cog2
FBgn0015584,LOC4805681,1,ortholog_one2one,Acp53Ea
FBgn0035871,LOC6897710,0,ortholog_one2many,BI-1
FBgn0035871,LOC6900941,1,ortholog_one2many,BI-1
FBgn0034788,LOC4805495,1,ortholog_one2one,CG13532
FBgn0035270,LOC4812618,1,ortholog_one2one,CG13933
FBgn0003751,LOC4811830,0,ortholog_one2one,trk
FBgn0041210,LOC4815727,0,ortholog_one2one,HDAC4
FBgn0030680,LOC4815020,0,ortholog_one2one,CG8944
FBgn0038772,LOC4803063,1,ortholog_one2one,mdlc
FBgn0050495,LOC4804897,1,ortholog_one2one,CG30495
FBgn0033229,LOC4805013,1,ortholog_one2one,CG12822
FBgn0037262,LOC6897559,1,ortholog_one2one,MED31
FBgn0027524,LOC4800779,1,ortholog_one2one,CG3909
FBgn0004242,LOC4816515,1,ortholog_one2one,Syt1
FBgn0030477,LOC4815977,1,ortholog_one2one,dmrt11E
FBgn0029648,LOC4815300,1,ortholog_one2one,CG3603
FBgn0017545,LOC4811794,1,ortholog_one2one,RpS3A
FBgn0038549,LOC6897971,0,ortholog_one2one,Nnk
FBgn0039199,LOC4802149,1,ortholog_one2one,CG13615
FBgn0035959,LOC4814039,1,ortholog_one2one,CG4911
FBgn0035308,LOC4812963,1,ortholog_one2one,CG15822
FBgn0038221,LOC4801578,1,ortholog_one2one,IFT54
FBgn0035057,LOC4804706,1,ortholog_one2one,CG3880
FBgn0012037,LOC6902709,1,ortholog_one2many,Ance
FBgn0012037,LOC6903759,0,ortholog_one2many,Ance
FBgn0012037,LOC6904117,1,ortholog_one2many,Ance
FBgn0036022,LOC4812692,1,ortholog_one2many,CG8329
FBgn0036022,LOC4812693,1,ortholog_one2many,CG8329
FBgn0029174,LOC4817114,1,ortholog_one2one,Fkbp59
FBgn0033916,LOC6898977,1,ortholog_one2one,Usp20-33
FBgn0034491,LOC4804498,1,ortholog_one2one,Hsl
FBgn0029778,LOC4815461,1,ortholog_one2one,RhoGAP5A
FBgn0034429,LOC6898067,0,ortholog_many2many,AANATL4
FBgn0034429,LOC6902422,0,ortholog_many2many,AANATL4
FBgn0051313,LOC6897326,1,ortholog_one2one,CG31313
FBgn0040290,LOC4814079,1,ortholog_one2one,RecQ4
FBgn0028497,LOC4804487,1,ortholog_one2one,Mtmr6
FBgn0085419,LOC4804368,1,ortholog_one2one,Rgk2
FBgn0034706,LOC4805697,1,ortholog_one2one,CG11275
FBgn0034776,LOC6898262,1,ortholog_one2one,CG13527
FBgn0031217,LOC4817808,1,ortholog_one2one,Creld
FBgn0034187,LOC4804096,1,ortholog_one2one,Mov10
FBgn0283478,LOC4817076,1,ortholog_one2one,und
FBgn0001208,LOC4812210,1,ortholog_one2one,Hn
FBgn0004370,LOC4815782,0,ortholog_one2one,Ptp10D
FBgn0031879,LOC4818003,1,ortholog_one2one,uif
FBgn0027375,LOC4812866,1,ortholog_one2one,RecQ5
FBgn0032847,LOC4816349,0,ortholog_one2one,Taf13
FBgn0036516,LOC4813261,1,ortholog_one2one,CG7656
FBgn0035928,LOC4812709,1,ortholog_one2one,CG13310
FBgn0283480,LOC4805224,1,ortholog_one2many,Alp2
FBgn0004924,LOC6901809,1,ortholog_one2one,Top1
FBgn0010078,LOC4805491,1,ortholog_one2one,RpL23
FBgn0038838,LOC4801544,0,ortholog_one2many,TotB
FBgn0038136,LOC117183220,1,ortholog_one2one,CG8774
FBgn0285963,LOC4800737,1,ortholog_one2one,CG46339
FBgn0035704,LOC4814098,1,ortholog_one2one,Vps8
FBgn0003410,LOC4812315,1,ortholog_one2one,sina
FBgn0261571,LOC6903497,1,ortholog_one2many,CG42685
FBgn0261571,LOC6903498,1,ortholog_one2many,CG42685
FBgn0261571,LOC6903499,1,ortholog_one2many,CG42685
FBgn0039420,LOC4802183,1,ortholog_one2one,CG6154
FBgn0037462,LOC4802278,1,ortholog_one2one,sunz
FBgn0001189,LOC4815430,1,ortholog_one2one,hfw
FBgn0039531,LOC4800658,1,ortholog_one2one,CG5611
FBgn0042092,LOC4816145,1,ortholog_one2one,Polr1F
FBgn0035878,LOC4813936,1,ortholog_one2one,CG7182
FBgn0032820,LOC4816166,1,ortholog_one2one,fbp
FBgn0036471,LOC4812960,1,ortholog_one2one,CG13460
FBgn0031571,LOC4816857,1,ortholog_one2one,bark
FBgn0041238,LOC4805262,1,ortholog_one2one,Gr58b
FBgn0033818,LOC4803338,1,ortholog_one2many,CG4712
FBgn0036962,LOC26532629,1,ortholog_one2one,CG17122
FBgn0026319,LOC6903170,1,ortholog_one2one,Traf4
FBgn0051806,LOC4817702,1,ortholog_one2one,CG31806
FBgn0036510,LOC4813171,1,ortholog_one2one,SCCRO
FBgn0037473,LOC4802918,1,ortholog_one2one,CG10068
FBgn0263656,LOC26532068,1,ortholog_one2one,CG43647
FBgn0023477,LOC6898117,1,ortholog_one2one,Taldo
FBgn0037015,LOC6900290,1,ortholog_one2one,cmpy
FBgn0031488,LOC6903068,1,ortholog_one2one,Ccdc85
FBgn0031857,LOC4818138,1,ortholog_one2one,LUBEL
FBgn0039858,LOC4801116,1,ortholog_one2one,CycG
FBgn0034965,LOC117183507,1,ortholog_one2one,ppk29
FBgn0027587,LOC4812562,1,ortholog_one2one,Prp4k
FBgn0004837,LOC6903464,1,ortholog_one2one,Su(H)
FBgn0266411,LOC4800293,0,ortholog_one2one,sima
FBgn0053505,LOC4805232,0,ortholog_one2one,U3-55K
FBgn0036978,LOC4813203,1,ortholog_one2one,Toll-9
FBgn0259989,LOC4817557,1,ortholog_one2many,CG42486
FBgn0260941,LOC4813857,1,ortholog_one2one,app
FBgn0020655,LOC4813647,1,ortholog_one2one,ArfGAP1
FBgn0030891,LOC4814600,1,ortholog_one2one,Ada3
FBgn0031550,LOC4817189,1,ortholog_one2one,IFT57
FBgn0010516,LOC4805402,1,ortholog_one2one,wal
FBgn0053265,LOC117184390,1,ortholog_one2one,Muc68E
FBgn0033457,LOC4803875,0,ortholog_one2one,Ntmt
FBgn0266064,LOC4802404,1,ortholog_one2one,Glys
FBgn0039678,LOC4800495,1,ortholog_one2one,Obp99a
FBgn0034110,LOC4803808,1,ortholog_one2one,Atg9
FBgn0030376,LOC6901991,0,ortholog_one2one,CG2750
FBgn0051998,LOC4811716,1,ortholog_one2one,CG31998
FBgn0031707,LOC4817972,1,ortholog_one2one,CG14020
FBgn0041231,LOC4812141,1,ortholog_one2one,Gr68a
FBgn0031040,LOC4815517,1,ortholog_one2one,CG14210
FBgn0259937,LOC6899078,1,ortholog_one2one,Nop60B
FBgn0034210,LOC4805399,1,ortholog_one2one,Camp
FBgn0031935,LOC6902826,1,ortholog_one2many,CG13793
FBgn0038685,LOC4803238,1,ortholog_one2one,CG14282
FBgn0085305,LOC6897565,1,ortholog_one2one,CG34276
FBgn0039125,LOC4801689,1,ortholog_one2one,Ndc1
FBgn0263257,LOC6901814,1,ortholog_one2one,Cngl
FBgn0038389,LOC4802335,1,ortholog_one2one,CG5516
FBgn0052017,LOC26533170,0,ortholog_one2one,CG32017
FBgn0260487,LOC4801178,1,ortholog_one2one,CG42534
FBgn0042711,LOC4802174,0,ortholog_one2one,Hex-t1
FBgn0035193,LOC4812201,1,ortholog_one2one,CG9192
FBgn0286204,LOC26533564,0,ortholog_one2one,ich
FBgn0003210,LOC4815503,1,ortholog_one2one,rb
FBgn0015623,LOC4816247,1,ortholog_one2one,Cpr
FBgn0040918,LOC4814776,1,ortholog_one2one,schlank
FBgn0010741,LOC4813062,0,ortholog_one2one,Pfdn2
FBgn0027070,LOC4817331,1,ortholog_one2one,Ugt36E1
FBgn0031018,LOC4801108,0,ortholog_one2many,narya
FBgn0036585,LOC4812018,1,ortholog_one2one,CG13071
FBgn0033688,LOC4803376,1,ortholog_one2one,Prp8
FBgn0051014,LOC4800379,1,ortholog_one2one,PH4alphaSG1
FBgn0031432,LOC117184268,1,ortholog_one2one,Cyp309a1
FBgn0050274,LOC4803855,1,ortholog_one2one,CG30274
FBgn0010043,LOC6896921,1,ortholog_one2many,GstD7
FBgn0267435,LOC4800346,1,ortholog_one2one,chp
FBgn0041100,LOC4812935,1,ortholog_one2one,park
FBgn0041248,LOC4816461,1,ortholog_one2one,Gr23a
FBgn0034915,LOC4803398,1,ortholog_one2one,eIF6
FBgn0038071,LOC4800875,1,ortholog_one2one,Dtg
FBgn0019936,LOC4801555,1,ortholog_one2one,RpS20
FBgn0016641,LOC4803952,0,ortholog_one2one,PTP-ER
FBgn0261085,LOC4815724,1,ortholog_one2one,Syt12
FBgn0086605,LOC4802741,1,ortholog_one2one,CG9853
FBgn0052112,LOC6900488,0,ortholog_one2one,CG32112
FBgn0002899,LOC4814117,1,ortholog_one2one,mus301
FBgn0250868,LOC6898332,1,ortholog_one2one,CG42239
FBgn0052483,LOC4811919,1,ortholog_one2one,CG32483
FBgn0039780,LOC4800380,1,ortholog_one2one,PH4alphaNE1
FBgn0033366,LOC4804566,1,ortholog_one2one,Ance-4
FBgn0034517,LOC4804644,1,ortholog_one2one,Cpr57A
FBgn0053835,LOC117185609,1,ortholog_one2many,His2A:CG33835
FBgn0022770,LOC4815176,1,ortholog_one2one,Peritrophin-A
FBgn0039590,LOC4800636,1,ortholog_one2one,CG10011
